Marca temporal,Clase,Fecha,Hora,AM_PM,Hora_24,Apellidos_enc,Nombres_enc,ID_enc
2024/11/02 9:30:39 a. m. GMT-5,2,2024/11/02,09:30,0,09:30,gAAAAABnTFMgjvXep6AAz0q846xmIsU7Tj0bXVoHscpKesTtJRzV9pcAgachILbV13xbUi8zPn3EW44hSMrbROwBKWW_iqxZVw==,gAAAAABnTFMgEJps0ggkCJzis7rDsKjyBA-7XkN7jPvtJ0x205zeECoP6-t0iWmvcacanChdZFyrmYfzu3o3_1vIfMdtMo9j6eCwD3QMcL1t35C68UrBNcw=,gAAAAABnTFMgtLeO7Z8v_IUo1vh1irVUbroWlqnNoB1b1XzhtIs3pSvkpgOpukrdAI68U9RU4Bq40GnEmaV6dmCW_zVUoxYK6Q==
2024/11/02 9:31:06 a. m. GMT-5,2,2024/11/02,09:31,0,09:31,gAAAAABnTFMgQbz0S-RCh0T1Z9wGdFOi-lKqIhLNPDJrfm5Dv1kqqcJev7_rlijBgcrYdUpsuxmx7ANL1kbR0lDlgh-jVfx5Dg==,gAAAAABnTFMgcdv5OnoDOUChzlgbmjQAXxgvnVuDKXkvUJlWlzGTcbeFQLyhL2Ffqpv-cwcEX3I97mi6RZVim9l-gloOEjAOho1WyKpM3_o3KWl3rmCnT80=,gAAAAABnTFMgc4iTywHrKCvC1Sk5Djh9k784ljfEAicBPv9lrfiTcISuLaayeQ91cdJyvxWOOD3n4lq3_i7Huym-bH-PwmM9FQ==
2024/11/02 9:34:07 a. m. GMT-5,2,2024/11/02,09:34,0,09:34,gAAAAABnTFMgdahFJyuEnQB6Ulo2XGcwbpIJiXtmJelqntJ5gvfCHX1wyrx0w7oP-R5y5G_CPwGkeOiVwCKkXwNQ2v6EdDSY0Q==,gAAAAABnTFMgUXIYYP3FbOn0r9c9nhw5-GGS-acmg93Cb_V5yS7q-8IC4lVIBC8D3l21xvWtYS3g0j6ngZRPTWHBjBXwD96U8dlY8uIJRKqNeVfZryCC70Q=,gAAAAABnTFMgxn73X3Yc3-8MhUGe-NZAWTNfZbRPpr-ZFYqyLjpMAfMRDdwFhsjZoHC8JBOZueg__9ciUHnsGReZ_T-E7anUYQ==
2024/11/02 9:35:01 a. m. GMT-5,2,2024/11/02,09:35,0,09:35,gAAAAABnTFMgM5rDCmv3hyjNnbGCTZuZoZIpAGsK_neiQZwhEb9Z2LFdMq94EmNgGQwFDQfHhfeP8GRxgwumy5VPqTiY_yD8_tlQRRML-pGzq_6XL3li2k0=,gAAAAABnTFMgnN3T1DT2rGJ6qrJvfjCm19Oqff4g52A0kej54nh5lVatMLleVuY8E0Rf36oeA-HIqEMBrMj6-yjba9p384_IMT4aNlPKgo5gRVSEpe1HMM0=,gAAAAABnTFMgo02PcEbdlMb5dpl9j5LXnSar5lHhLnvH1F_akPGQ3iMXLFxjNag0cf5wkoDdJ3vHZAuDjVVLh1S06dRvgJfLgg==
2024/11/02 9:35:09 a. m. GMT-5,2,2024/11/02,09:35,0,09:35,gAAAAABnTFMgczJCZN3tqySaPNe78JNu6xEJ3jXR3X-cOkpjuX3FYDNgpXB7B5S2_6Ec0zKYky4--zcFg3TwKsymu8IexIyKeQ==,gAAAAABnTFMg9IDBtfwf6tAYJpFB5YAbqjr4xnc1BRrhTmRHTLCSh8aDcN0-eIeU5JwBwOwYeZV9twuMo8tGQLtgu2lRzALiMg==,gAAAAABnTFMg1BNBYu5gv6YhzeI9fYJIc1NODudMVkOmgOucEid5z7Zjp2kXzFlyEXFHU7tcs-gVX1uL-JD9wPGRvNDe1yOgnQ==
2024/11/02 9:37:41 a. m. GMT-5,2,2024/11/02,09:37,0,09:37,gAAAAABnTFMg8xnQ9G2dfKtmHVoFR3dKTsxgSlsJXYK43x-mTmHIj6-rnrjpM0cKseYyFvaz2cAvwvYL8xvhwND9t3z7nKG9uT00QDWpw7kPcxWIQgjn6f4=,gAAAAABnTFMgFU8ArIK_dBuU3M-nrVl1DNhRlvM5kvtdg-SXTwunit-PRcdCuoUwQi76oaYUJJg2zh7WRqsZ645y3rUH593UHLgKgSd5RVPPA4sg_Z6dcNo=,gAAAAABnTFMg9BzmwrDIKQpRIX-bn4TRnoV1Ca7qTbqL2G9PgTlaE6Pi1AXm2Zwk12J5a7vEP8sAKxGiHvvvKDbxexO7GASoog==
2024/11/02 9:39:21 a. m. GMT-5,2,2024/11/02,09:39,0,09:39,gAAAAABnTFMger_lTl6KuNOZlrqSbIKsM62zF9gUI-v_3BSsm5oemLl55UuBo6OK71T73BLp2i5JFiv_nSqpw_i9pMB0a-fHTQ==,gAAAAABnTFMgbOE8uNSDaMOfRpFscKcc4cjKQBkMT52DGDGfgleNdKU3VOX3Jg3NtQbsU16LP_BxDn188OisHQ98ULSwO7ak2w==,gAAAAABnTFMgKL5WBzLmHDvTYtRANNo5g9fpiGGnt3WYSNpxHQEqtrDgHMJ-0UljvB7uOdCo-Uiy3DMef7F2JxdDp95wAh0WYA==
2024/11/02 9:39:32 a. m. GMT-5,2,2024/11/02,09:39,0,09:39,gAAAAABnTFMgfezFhSnAjnDQSSGMgesPKbmfDWePvebVghCfC6kk1InshBHoPjgsez1Anxk_FwhmAND-NWeabpbWKxzjNJmBaU9q2yZ1lrWXxXS4Isyh8Pw=,gAAAAABnTFMgkIh_ycuZSQuFgFef7l0Roz8EH3qoj4VCBBSGzl6D3FcSL_VRgKeDVcJs_bCEfUga7peL93BSdkqk0FrqVYUJvw==,gAAAAABnTFMg0WSiHmSuoezLVTSHgApaTtGC3Dw6qpaAIA3klXG0QRp4MnHOuTkSrg0C_Ug_w09rF2lWTkq9jiWqLnky50UKMw==
2024/11/02 9:40:22 a. m. GMT-5,2,2024/11/02,09:40,0,09:40,gAAAAABnTFMgRqMxx58yLohHRpHH9MoZT_sMAcw19LBlkRK5La-hT1BPnId4DH2rum3tJSwcoB6QkqlcHDiRtqfKKslAT20V6g==,gAAAAABnTFMgSM7b8_LivFYGtizE6pvmIbzj5dvCnwHWed8X80veuYmbWefyFv9D_FUimFWgMTSXCpQc8KeVk3RuuNf91kzfUvTRZx1GUxHxJbxd6WsCyZ8=,gAAAAABnTFMg-LqrD0bb19L-h1FlCRqivIU_rBPe6ADtWfuz15VdnuR2wAk5JKybT6oUIrLQUg36AZgemtJo0ERogYyZoPXhww==
2024/11/02 9:40:43 a. m. GMT-5,2,2024/11/02,09:40,0,09:40,gAAAAABnTFMgZ-RA5F0KsoGZmpo4EAxzUqlwG63sfEMNnzWvnn0bt690Z3KOYFcFYhWY_MX2Xxemzu0BchMfZ4Y30hlIAO8M1cf7WdKLXDmZ9PSWlB1xuPc=,gAAAAABnTFMgn4QaQknAn1ncAvAWms0AGlZaeL5ZGk03SwOFv2kBSU1mB-tfkAXSTiZPUWc9P1grtCMc_dE8TXXD6ekxGlLqAA==,gAAAAABnTFMg6bX1ik-X4MtIQdlNML-IIgiuUEHqABSlF4do-vWADr70YOEbsGNZ-1x6K28dbzT59g4s2xG-1Mq2TRjoenSqvA==
2024/11/02 9:41:53 a. m. GMT-5,2,2024/11/02,09:41,0,09:41,gAAAAABnTFMg1H7tQ4zo9Fg8SELYNMdRMJkFzqyCEhfxEBI8T9NBXjmRpEj7VliCERm_jhf-YQRjEeZRNTTF3c4k6oI0sjQy8zZtSP2BYvpvPRijc1ScEsQ=,gAAAAABnTFMgZavSKGfRBipT58pcoqGxL1NDR0icPjF2BhaQh3Qjo1VrSUPAqGjTQQoC6pXd19SqUJIdpulkUnpiE6rwaFFciQ==,gAAAAABnTFMgo5vvkliMqZ0t_30BZykR4yhGzOz3lhiPcHk9Wof0Ce1-LPLyPckPXPTs5joUQv1UOkM5t-yvmHu5THFyG3SndA==
2024/11/02 9:42:29 a. m. GMT-5,2,2024/11/02,09:42,0,09:42,gAAAAABnTFMgzy4jL_JStg9MsH9q7PkndA0dC-NLWtny-NcngDtnPXG9Lc2MdnrpapT3Hw71L9PmniHBzqco14uhTBeIVr9S_w==,gAAAAABnTFMgpaCJAVMWqXxu4LU4VKeilb6oPaJSQydhVDVs_ab7R4N5I2LjXckg_V3AM31Eu62HQPSVsGprfhoV0zmfr0xUSg==,gAAAAABnTFMg8UkamxllcAmpbj_a_fB9yMjBzz4Lrz2QituoOJT4beiynqmAqoru3Gvk_we5KgPSW9gjteX4_X6cJASGc9QIGQ==
2024/11/02 9:43:20 a. m. GMT-5,2,2024/11/02,09:43,0,09:43,gAAAAABnTFMgPnYhUFVDUCJ7ZVhS-St_XrJWHxgyMmGKfL0tM0zzrtDyS-OsQpGmrzZIcdfM-St3D0RYScR2SPpxkGHx6iI9cg==,gAAAAABnTFMgz4IOrvlHE7ix_qcIxwy_0mcFJV8Y0C8xdIq-k2M7XZGbQ5vh4_5YwxlX-5kmViavpb5PxhunM4M6j5FikeqZKg==,gAAAAABnTFMgPZyp3h_EcRlPeehgiIZFgAo4RbZUkiZN-Wpb0hjWo-Xyh-ehjAJ22v8NKvIJ3C9qZLHxLcbiYJqv4WE7-LjOSA==
2024/11/02 9:43:33 a. m. GMT-5,2,2024/11/02,09:43,0,09:43,gAAAAABnTFMgIAfDb4IrzIq6KUJhaWaN4i2lPSm1Vq3gJxPzr9z7ruVKVNlrhkJ6h5oG9YGC_yMLy3-Jpn5sMsdYv2HTaNTX5g==,gAAAAABnTFMgZoeEs9C0IjLR9smGbVVTYidPf8_qMdLjFouO1Nu9ma3RS4lDwFs7EJWaJjitWO5ga0DuwmWb_cjXWCMut5-2Mw==,gAAAAABnTFMgHwKfJp88SPwiE9MF6gnOHD4rMMqyH7inb_Tah9GhqQG-gqWUda1BdBxj2ur3XOJ0cgrXNIGUNFZoDaP5ks0zbQ==
2024/11/02 9:45:27 a. m. GMT-5,2,2024/11/02,09:45,0,09:45,gAAAAABnTFMgy8F--cdD5UPJhvSXf2a6YPE30Kt1fsnliqs6QHPAkvxWisnefbmW1Cdb9OHfXwDIWgGEGVGEEZPRFKUaUP-c7g==,gAAAAABnTFMgAx2wpRlj_zP749OGANwVR5zXFEIJmO8m2JeSdE10aNwyFjGtVtvk1fQ_AsuklsP2CmfG8FMEmq5sTpcFh8_yZQ==,gAAAAABnTFMgY2hkknOeYbHXP3IY6x-1m4yocJsFt7a_YICxb-PHF60mKfKa34baje7dS0P51e0aKISSOnGBdTjKC9w4cXUMiQ==
2024/11/02 9:47:13 a. m. GMT-5,2,2024/11/02,09:47,0,09:47,gAAAAABnTFMg4io7Uewruf2z2ABzqQ9wkeKI1lLvifFqGwA8iecoTCBd5mzo17EJ449JugMPzeP7Hs92fz2zhp28cI-XR1Cl2g==,gAAAAABnTFMg-cx2psgqgc-QS_bmtjUYmKL3DQUm9u5MoRIe-OW92MGsl1eQRK8FpRO9MZeKTium4GQBxZt_x6I4xQ_xMYDWYQ==,gAAAAABnTFMgy_uAvnsbgkrVQfuOGPdvnDp9V-WWHBaHvV0yNV9uYV2WY2wlsEYErI8aEHWbnSCI57Ws3lF2jrN0aW6GTbyF3A==
2024/11/02 9:48:27 a. m. GMT-5,2,2024/11/02,09:48,0,09:48,gAAAAABnTFMgM1yM3a_He6MfzRT4iwrhagQAjtXEOarc8MGIVHcdRc0YCoKgUGYqbsv4L8EE7KGPwhklzMzi07SKM2dedjbOxQ==,gAAAAABnTFMgfTjI8LxO6KrZB8Wkj6F3TsbISchrfhTeItaN8ify1yJDKekPqNyAvtE9pUBXwPLZDd8ZBCt6owE1tIfuxcvrTQ==,gAAAAABnTFMgRXoT-joz5BmlzjH_NZ_4xP6oZ1Y4E7L1cJMFecRH0pFyTaWi4sXmOiT2GQT_w0bsUJqzV07BBHAnUfo3KdyDJg==
2024/11/02 9:49:23 a. m. GMT-5,2,2024/11/02,09:49,0,09:49,gAAAAABnTFMg3nGsz3TYXZogqv2ZLqTdVPiKU-jmyFKs-zYUzqQtTQWq5BANalMVPHtDAEflcIYBbCG3s2lANaSKMTGjF3Y0CA==,gAAAAABnTFMgjF4HvMJ9uUYxVfE50TNbKubx_yU44_YjUAdD5IPgzOAbLarMG2UQUiyskdQpAO9AbWHOpwIfia9P6mXtwZlDVEjpMEqPZL6eQDBjTwgjRXA=,gAAAAABnTFMgqFRbcZdZLVJkUWYUIiiDSynBTIuwbk13T1yp14_Cc4vKqrTn-QHIv7iCA17Hzfg4ECYFM5rj3JjePjF4UihKww==
2024/11/02 9:59:27 a. m. GMT-5,2,2024/11/02,09:59,0,09:59,gAAAAABnTFMg2Q4iLQ-E8WNHZLmSGQ2ZiVENQnMd3oHBhIM1CPADKOHGUV-uNlmZG3DnqjZsm1SOa6is251N32GBOphre9d02A==,gAAAAABnTFMg2OLJwI9w_Z_Tt8MFyhFTzlZQ3BBk-e70MAoQYefTh0kiPAA5MAGovYknZTre84pB38S0CqRjPfKFZ24wzXzdlQ==,gAAAAABnTFMgK35yoM9GRMSKkqvVW0uVj2V-W8JeTjbaD1o4sWltUd5wfBZA2J5CipOEEClN1qrcqsJC-5Nt-doCJioX3jAgKw==
2024/11/02 9:59:43 a. m. GMT-5,2,2024/11/02,09:59,0,09:59,gAAAAABnTFMgWq1Yswg-IPYEgRnmmI9uA7sMiF5bbKBQiADXi-2XsyOxjzXWVGPkpa0o_RK3OJUvs2B_FfInXPrOkUlWxs0mPw==,gAAAAABnTFMgOSbH_n7Zy_W3qgnE9HS_RcnmhW4KvS1qvz856vn7fn9QOmtxXWdtjGSnmqXAMe0ll0dEYp1AHavrLm5r-afeKQ==,gAAAAABnTFMghCw1lnaJ1TbtyCon6gFBLhFd26L62ZgXKsqVbkn_Fpcx9EwyALTRh05MtJ_oAf3vqjy6aTSTLBEu99OwzG1DTQ==
2024/11/02 10:04:57 a. m. GMT-5,2,2024/11/02,10:00,0,10:00,gAAAAABnTFMg2KcpBxWv0luA7S-KfNIZFOIBsFaDEge8FZqo1QlbgLUHTQlf9wM4cDlwtC79gjRJ0SyomhtG1DAhO-CGh1NShzuF9vcdT_aZIBfxapPV_ac=,gAAAAABnTFMgYNCCcwhrHENN5IaxXsngRiRKmIdkE6SRacQBZdQoF9JMro7Jwg5FC_IhAijAon_pavOCHIY3Fbd47hjMwt5nR96Zd-v1OKb2YF-xDoInl5E=,gAAAAABnTFMg8j-U0INS7PEshScyWKKWqylSgBSaN9H4GvHhmCD6N1AV3sazzk_SfX8vwjzIhMZM51DkhX84oCJQXIpmYVlnaQ==
2024/11/02 10:05:11 a. m. GMT-5,2,2024/11/02,10:00,0,10:00,gAAAAABnTFMgSqT-BC0D1Z1xnChUB-hyC4hR-DjoJNIz5lTe0ceyjLg3wECmboG7r4mtvyVBMmjdnCh-hcBuoGPdkXeuQObc2NC0CvYKqp-FPH6kp9Q5fzg=,gAAAAABnTFMgbMcmw7EjVScrok9IcMCzoCj4jKhHlvnvWxDZOxGKZSS5yC7CdMW5wLZiH1gmzWmVbAsXpwj5YzrafM_iwBBWjQ==,gAAAAABnTFMgP7b9fFlBWWe8XnNy6m2HKSv96Dz6dk9TMOgVd6wo36hQ34qztWDKBDE4x9WmJZNVPpBAx18ICVO766--BEI2bA==
2024/11/02 10:06:01 a. m. GMT-5,2,2024/11/02,10:00,0,10:00,gAAAAABnTFMgsvfUyvBOxiMNMR0_ClS1zwqG6Gxbkv9fsr2Fx5baDUso44MZZWvx_4Ppwv4WedPNGERs0OhtjUe2WsKDASQcwg==,gAAAAABnTFMg_gXf7e-NBovXb_RoaGHBfwp7zqoVGFKmSmJk0oV4UvE8SXZQwocfv_5blUCmhpgA0x9Jr9ClBEzduhT7JBvOSw==,gAAAAABnTFMgklVIkeykwmpZMQ18HA1YcFcaIxSajS3u6xfeQC3ufQRQ6gqxi5_iv_GNaHA-1jHrAAaEoC312YUUsdP1uY9b4Q==
2024/11/02 10:06:56 a. m. GMT-5,2,2024/11/02,10:00,0,10:00,gAAAAABnTFMgbe_wsDpcaphNKh9VvpsFR5RFVHBbXQdcX1KDaz06A4Z5LICvHAUBB3ryAor2HyZcWWIMUrg5ONg7sz33oA2aCM94uVtmt7mq4-MekM31iV4=,gAAAAABnTFMgm01RdtuZXqBFHFvzE2gVzWJ5YtA3Py6Fnk-QwVwAr4hC57A5ANdazEhJRlWV0f8WTe8PJA6Xrwoi0U3wEKhmeQ==,gAAAAABnTFMgrfa7J8hg0jW6KtvvoilWr-6UpgOkIwDWOlRUfoQTKU1uYWcfj4S5DwZ2Dwu_ojet7xb5TrOKSG167Tne1d3yaw==
2024/11/02 10:08:12 a. m. GMT-5,2,2024/11/02,10:00,0,10:00,gAAAAABnTFMgX5Q-OohakUk16-M_Io094P2qZeKk6kGkVynAh5Ym0E4ib83c87i9fDegfe0WoiwPamZnXw5adx3bCKIPIUgq3naB3ZOWyWv89jK078h7X94=,gAAAAABnTFMghue5RiUiwGtLZaoAQBuLtEbuNosaBTkpvqY36Ywc9_ydYDc8eyXf1Ykf8-ON0vf_nsadnQflOOwvsQxSk2tD6A==,gAAAAABnTFMgdcSnioJ1NsZdUOSgboh7p28fqTJ4DiVQqpBxmn8RcT8LpfZszoaHWNH2k86HFhZynWr_6GrFTBwlRH2K4XLDHg==
2024/11/02 10:14:00 a. m. GMT-5,2,2024/11/02,10:01,0,10:01,gAAAAABnTFMgK5DrI5HFrZGIYl_0-kCKSzSiIXZpWeTqbkC94JLKTW7Xba8LpHrEOEVTLim9XSMlAugSpHiFk2vk7LDxDbDbXg==,gAAAAABnTFMgSdC4HF9PTlt2ZAPv3ikZLvoBY7e17zTAFiPYCx4por46aHQ9TTWLF8foUBO5lAzmZlJ4qzXbMmln860m6FCi1Q==,gAAAAABnTFMgyT4oCLO6T31JnJDhnmp9FD3O9JTzRYM8XnVWtKtLS9trLXR9-N8k2Ls5wvsmPAZRbaQ70z05DAitHl1WxWXUfg==
2024/11/02 10:18:19 a. m. GMT-5,2,2024/11/02,10:01,0,10:01,gAAAAABnTFMgzllRvKYeAODYLBcea5OwtrUEHViXEAs2yl1QCej9bNrxwrfqrn-g0enRbafybTPXSMuqkqWnLputsfVSvWtPOw==,gAAAAABnTFMgG6hVec9i8Wxkk4-t1FwynWBbdtp-671AJo8rck4qLKP0rtnttCpOflyULRdNMKuKWkjssG6NBQKo-LwCYR8Csg==,gAAAAABnTFMgvxIZtL9Q_wVCGmao3YGsmUOZQmUIca1LnAv8UwmdEvIgPa3_giCRdIwaVC2RhAbiTNUhhOsPIdIsRY_deUTfBA==
2024/11/02 10:18:23 a. m. GMT-5,2,2024/11/02,10:01,0,10:01,gAAAAABnTFMgsxwPVo3IIEvdrTqs7IZQPOqWUlR9in5r1CpUf3ERpFbGLJO3YoT5-kZjq8hBav9pd3coUEy3mQF6EitvpXW2fUatNF8Ovtk-49CoWUdk1bg=,gAAAAABnTFMgZcYAJchANKexoRAzjlLTI_w8rW4soCLtAILECm6n3HhazOj6f5YYnZ6lTBFN55_1oMCvM_kBXBMVSQ0RcBnSklmj2djuQSLQc8Xtxt-cAIc=,gAAAAABnTFMgSCsNPOc0mdCEgtgOsNfR5Zh81WFYW6fkce_ozkhpjDOKNjoKhPrRWLekcfCIKjErKlJFZCijn91IEMdTtDHsTg==
2024/11/02 10:36:32 a. m. GMT-5,2,2024/11/02,10:03,0,10:03,gAAAAABnTFMgUJqvOHtyYJ_7aIvhKUj2JmnSJVb83VJ_KiklLxklmlFHALdk3pA4hLZYPOWodWw0wKau8ThgXNE0vOgvUO0NtZJc_ZP3vU3a1m6bgKH0qTQ=,gAAAAABnTFMgOYJQ77ewahX4UkftMbRi1xpgYakFTFbdww_Oi73SeqiB9H6R6K9SkeswEmBa4TEsN8yvMqL5ftok4yifIpuhLw==,gAAAAABnTFMg6mxscPWhaHNkwWwF5kfhtRRxeMCRZhsNJKcELK0bJK3dUfMDX_u4WdlB_E9uI33KoPQ2naiuqs7gS6RV7OVQKQ==
2024/11/02 10:41:25 a. m. GMT-5,2,2024/11/02,10:04,0,10:04,gAAAAABnTFMg1BfFLS-pgqYnCkJL8RBnidF9gBy0sexQ0Hp34XgtvC5esqRZo4dd2ZxUoaFI9PstGKtqVs548ZztA6kPNlUm9w==,gAAAAABnTFMgUEcbR0rOlmzvn9_cx6xhLjEQjxX4L5Mk1xQiH6w3dVTJoN25Y491DL-8fICWSAImZcoiGGEghfCuNViGH_WLOQ==,gAAAAABnTFMgrgZ4oo0eqAMEyyEy9J0wPdXpL8ZN-mRnRPBfgv85SMmA-pnU_WiIvMFxlfGZEnvjypqh2_LW6iY463WoJ_fNIQ==
2024/11/02 10:41:55 a. m. GMT-5,2,2024/11/02,10:04,0,10:04,gAAAAABnTFMgTMdxH6Gs3NqaQw93W9A1gHVNHWIe2W2ihn0JWSK8NL-aEoBwaa-un81ARUY4AKgtepBj6IWVeZkQS2-DA34g-5TAYL2_8HDjt3R2yNnaNsk=,gAAAAABnTFMg14yvDJ7qUyrFOwqegjpM2ayG-JJeeF_NDGipfZbqrtbzrLhE7Wi2HJ3mUF9nzAoo2HCRo_dBnUTKZXqq5HgTFg==,gAAAAABnTFMgl9vU3jrXw_I7AuYgqKTvmRGZCE5_meL7f0SgF_ZC6SC-gwXePUo2P-P3MfS9GKpa5yjdQv6XCJlQf2mXSCjElQ==
2024/11/02 10:42:58 a. m. GMT-5,2,2024/11/02,10:04,0,10:04,gAAAAABnTFMgGquMBDS_zGaa1M6LoV8AJuY95G1Ci0A83Bbdye4oDXyAwDzrvp4mBaGg4VtspSfDnLR7OWzlxgOrZkXgTU6mhQ==,gAAAAABnTFMg5eugCc5vlqGTeF0E_0ndlaSJS3q7E165o4kDzeOySJf3Eoqrcc65hpRx2yCDPX2RJjqHy8oG4AC9088bQnGmQQ==,gAAAAABnTFMgckksrRf05SFQsvUq8cP5m3Oaolg5gXd_eZvzYUQP0QmmNjwYR6oN5khiqHMn-C11uUpYIJ6BrxDOgXcjscqG9w==
2024/11/02 10:43:20 a. m. GMT-5,2,2024/11/02,10:04,0,10:04,gAAAAABnTFMgwzzI4vp2HIdOIeaWO4pBZYck_CnRUPXoDOiDkCN3p1q-xX1amsT3PN4QQ2vl5EMvSpd1I2XCa9ZqPb4rW6DPYA==,gAAAAABnTFMgAcHsmfBT8j8il_BatjAoC0rLhWiTCrC9kSnzSkCKI_w_WiRdsNRZjLdyp_TS345dWYU31bQ_mtvlj9H0Fpk5wg==,gAAAAABnTFMghXpYw0LuWNCEcQvJIyjfX4LZE3rKGqpmqSZoddH3GL1tsnp9zT0Foo8Ec00POFmnjMbOpaUoWxW6L_GiaEQABA==
2024/11/02 10:43:55 a. m. GMT-5,2,2024/11/02,10:04,0,10:04,gAAAAABnTFMgTF1hPPOPvEzcEuVYZatfaR2f6dAbjnRic2TGIOi40PCoLrr-O5VXSpBz_fx3y4DbvC_8qsW6m-TVr8Ax5Ho_fw==,gAAAAABnTFMgWoN1wj3SMQ3YfF8lg8xpWBZvn66eyZmM2T2mnWWkY3IijEOBoRvuZuSEMApHu9yo15aSZfhwACMwhG4LA8WCqQ==,gAAAAABnTFMg5OUBXs68q_SnVp2PF_-tNWAKnYjRruYRPhhBqAGqyZR2rbLO4Dh4rZdZ6mK2REpjbWTZv7G_6SY0P07FecEQIQ==
2024/11/02 10:44:03 a. m. GMT-5,2,2024/11/02,10:04,0,10:04,gAAAAABnTFMg9zfCqK6RENRk9QrBbtjjzI2HtPZCddfKI6jTUWFo1nVqoFR1eALgBEb7hPWvFJfnC5rOmsIKExfMlG7bakVnYw==,gAAAAABnTFMgOL6LK6gan0bwpKK10eRHafkQ0BsEyBh58cp-bhjR9iIiC_vFgQDazQ17Jnun8CEQKu9UmkXx467Wx6O55TBTlA==,gAAAAABnTFMgY3h8nM6EFVQDsgT25TU7WFl-EkkyY7a4pyxqmU4OQ0joRS1iYJC_irFInXRLSTxX2swCzTSMtO4myfFfLCW3rA==
2024/11/02 10:54:07 a. m. GMT-5,2,2024/11/02,10:05,0,10:05,gAAAAABnTFMgtcD0DCVrX6iwZKJSbFN7y_E01S94eQqAVjh1ZM9bygFHpLkN1Zox535lJZCm9We1hmHo6_xu5bfbJVMfgaRkiw==,gAAAAABnTFMgSPpcNJ1gyQoM2pWGLeCsDvRu_YwGdMcVML7jqJUe9UxIr_kUphuBCrzkqjZM32_JNwvVirLsCerJf1AbS5dXvzIAJrHxRp37ELtq1_zprbQ=,gAAAAABnTFMg-EvX4tyOlDxjbxJFHlPq9NROleef52sryRtwz7oXMxV_erxeZjylj5KFU9-k_ybBrTWtaAXzrCftGaJSZLvCMw==
2024/11/02 11:00:57 a. m. GMT-5,2,2024/11/02,11:00,0,11:00,gAAAAABnTFMgiCvX0uRK_5XwzLwMKBPNLVXxER6l1urME6BqjbLfOY10OZAQ-GfwQPVa_YdtwM8oPB2e025QHun6s6oqxBXBYQ==,gAAAAABnTFMgFiXatNz84rldgVx5hWeV7Ala3yWNdTfkGbh-qcsxQHtXFVeupNbBnTQWtrfqmosvHFa1sLcziu_hCyA0KNTTVA==,gAAAAABnTFMgSOrx8vD6G0PhOVXPSS1mJLA0XbJRW215MXUhy1Ue5yF1fHKD7GRw9UtaBEOi867d5PRhd-sm93lVpZVzuS6uIA==
2024/11/02 11:02:20 a. m. GMT-5,2,2024/11/02,11:00,0,11:00,gAAAAABnTFMgcB8CUCftWwarJFQG_36OxVUCAPeqIPkj0XQ85-TkMAfYRn7Pj7CcRjhab_ZVHFUKTxFv_7al9Eszq3qzI0CG32Wyf6logzKZK7LlrXkxrTw=,gAAAAABnTFMgtBLEg9ISCGstOtoBymNIeazwQrtX3rESHE_jFsMMw7aN480Bi8qamkK2xVEEJnXPjPdEnXqsheDbYM6papuahw==,gAAAAABnTFMgpXPUBYCRzJSQ1qbakzJtIgCM_XswRDNEYK68L9WkeZz_DHBJDDATH8aZCDVi4A1GeQoaO6ebshBkd3eILcJaHw==
2024/11/02 11:04:42 a. m. GMT-5,2,2024/11/02,11:00,0,11:00,gAAAAABnTFMgJ4xJfo7rdX3l2mniXclaBqeL1HpntqxhZtbS18qdHuOlddQI7xLtGutaU9TZ7KO4LU0S1F2cDaunMcIRDVFrcTdmye-dRktV4I-aU7eN3fI=,gAAAAABnTFMgnpVC5Mbn-mjZZ0EbIQcHcRbazkzmsdg4VJQ8-EPYotQ3x2Bx43qTpmZGILf6rzZFIgENxdUdprY4hsgo_nc9hw==,gAAAAABnTFMgm1AL8E0g_zSX5TWya-abNLCY7G9sLT5K2cJVQ-cyfixmGy8tBkOho2nya-A2t-aGnqkC_yhKL6jF02JaAH6h7Q==
2024/11/02 11:07:51 a. m. GMT-5,2,2024/11/02,11:00,0,11:00,gAAAAABnTFMgA4MnPM93QF2EpDpTfjkeJy3nGD0iHZxMpFJZ4XYr1WC_qyhbmqqfgM_t_vIdCUhvvZj0uoBjCFJpvv1f32lTDzZ3WKl2B-d_3L9RiSaZiUY=,gAAAAABnTFMgciyPuh80IW0Kfb_P_FZnuNLTdnF1F8FCCG0-FTCnS3tGZHQr0jbQdFU9xJhT-Y4Rad845zsfcHmejNU8rnM3Ww==,gAAAAABnTFMgJaTvm_bIht-L5nH78wKsPGeFCBe5Che6hh_JC0D3RHRmxDYHjXwzbJSDx9JBKoKL7vnz6DEOa56Gl_6TdRZ41g==
2024/11/02 11:17:00 a. m. GMT-5,2,2024/11/02,11:01,0,11:01,gAAAAABnTFMgTPcuYWVVyolupBpfb6EJE8g_H6NO-IRjfjCLEv0WX3-qG5hO_pXbGGhvz9hSVQWtrcm-ZKz_8PnymCyi-gHLUg==,gAAAAABnTFMg3a2GSQD_YBNtsY9srt3k7_e3tTCyHCiPUZQqyfEWHDA7WYIuPpGua2eNKt7LFpg_CnalBhUqt5pEHJUify22fA==,gAAAAABnTFMg8wq02yq2ZhGKXo5u--ZioiQSGcNzygz9Q7EJgZ-2yPUzi7_k0NuIKD6fNHrAYW6HR83CCnQPueOGwhHp5Roung==
